@relation GENERATED
@attribute A1 numeric
@attribute A2 numeric
@attribute DEC {MIN,MAJ}
@data
2.595978267490864,0.3988865699872668,MAJ
-2.404021732509136,-9.230743059642363,MAJ
7.595978267490864,4.102590273690971,MAJ
-8.654021732509136,-2.5640763929756947,MAJ
-3.654021732509136,8.547034718135414,MAJ
6.345978267490864,1.8803680514687482,MAJ
-6.154021732509136,-7.008520837420139,MAJ
3.845978267490864,6.32481249591319,MAJ
-1.1540217325091362,-0.3418541707534728,MAJ
8.845978267490864,-9.477656639889275,MAJ
-9.279021732509136,3.8556766934440567,MAJ
0.7209782674908638,-2.8109899732226085,MAJ
-4.279021732509136,-5.033212195444831,MAJ
5.720978267490864,8.300121137888501,MAJ
-6.779021732509136,1.6334544712218357,MAJ
3.220978267490864,-7.255434417667052,MAJ
-1.7790217325091362,6.077898915666278,MAJ
8.220978267490864,-0.5887677510003864,MAJ
-8.029021732509136,-7.9961751584077945,MAJ
1.9709782674908638,5.337158174925538,MAJ
-3.029021732509136,-1.329508491741127,MAJ
6.970978267490864,-3.551730713963349,MAJ
-5.529021732509136,9.781602619369982,MAJ
4.470978267490864,3.114935952703317,MAJ
9.470978267490864,7.559380397147759,MAJ
-9.591521732509136,0.8927137304810939,MAJ
0.4084782674908638,-8.736915899148535,MAJ
-4.591521732509136,4.596417434184799,MAJ
5.408478267490864,-2.070249232481868,MAJ
-7.091521732509136,-4.29247145470409,MAJ
2.908478267490864,9.04086187862924,MAJ
-2.091521732509136,2.3741952119625753,MAJ
7.908478267490864,-6.514693676926312,MAJ
-8.341521732509136,6.818639656407017,MAJ
1.6584782674908638,0.15197298974035434,MAJ
-3.341521732509136,-9.72457022013619,MAJ
6.658478267490864,3.608763113197142,MAJ
-5.841521732509136,-3.0579035534695223,MAJ
4.158478267490864,-5.280125775691744,MAJ
-0.8415217325091362,8.053207557641588,MAJ
9.158478267490864,1.3865408909749233,MAJ
-8.966521732509136,-7.502347997913967,MAJ
1.0334782674908638,5.830985335419365,MAJ
-3.966521732509136,-0.8356813312472999,MAJ
6.033478267490864,-8.243088738654707,MAJ
-6.466521732509136,5.090244594678626,MAJ
3.533478267490864,-1.5764220719880406,MAJ
-1.4665217325091362,-3.7986442942102627,MAJ
8.533478267490864,9.534689039123068,MAJ
-7.716521732509136,2.8680223724564025,MAJ
2.283478267490864,-6.020866516432485,MAJ
-2.716521732509136,7.312466816900844,MAJ
7.283478267490864,0.6458001502341792,MAJ
-5.216521732509136,-8.98382947939545,MAJ
-0.2165217325091362,-2.3171628127287813,MAJ
9.783478267490864,-4.539385034951003,MAJ
-9.747771732509136,8.793948298382329,MAJ
0.2522282674908638,2.127281631715663,MAJ
-4.747771732509136,-6.7616072571732255,MAJ
5.252228267490864,6.571726076160105,MAJ
-7.247771732509136,-0.09494059050655923,MAJ
2.752228267490864,-9.80687474688516,MAJ
-2.247771732509136,3.5264585864481712,MAJ
7.752228267490864,-3.1402080802184926,MAJ
-8.497771732509136,-5.362430302440715,MAJ
1.5022282674908638,7.970903030892615,MAJ
-3.497771732509136,1.3042363642259502,MAJ
6.502228267490864,-7.584652524662938,MAJ
-5.997771732509136,5.748680808670392,MAJ
4.002228267490864,-0.9179858579962707,MAJ
-0.9977717325091362,-8.32539326540368,MAJ
9.002228267490864,5.007940067929653,MAJ
-9.122771732509136,-1.6587265987370114,MAJ
0.8772282674908638,-3.8809488209592335,MAJ
-4.122771732509136,9.452384512374097,MAJ
5.877228267490864,2.7857178457074316,MAJ
-6.622771732509136,-6.103171043181456,MAJ
3.377228267490864,7.230162290151874,MAJ
-1.6227717325091362,0.5634956234852084,MAJ
8.377228267490864,-9.06613400614442,MAJ
-7.872771732509136,4.267199327188913,MAJ
2.127228267490864,-2.399467339477752,MAJ
-2.872771732509136,-4.6216895616999745,MAJ
7.127228267490864,8.711643771633355,MAJ
4.627228267490864,-6.843911783922197,MAJ
-0.3727717325091362,6.489421549411132,MAJ
9.627228267490864,-0.17724511725553005,MAJ
-9.435271732509136,-9.313047586391333,MAJ
0.5647282674908638,4.020285746941998,MAJ
-4.435271732509136,-2.646380919724666,MAJ
5.564728267490864,-4.868603141946888,MAJ
-6.935271732509136,8.464730191386442,MAJ
3.064728267490864,1.7980635247197774,MAJ
-1.9352717325091362,-7.0908253641691115,MAJ
8.064728267490864,6.242507969164219,MAJ
-8.185271732509136,-0.4241586975024436,MAJ
1.8147282674908638,-7.831566104909852,MAJ
-3.185271732509136,5.50176722842348,MAJ
6.814728267490864,-1.1648994382431843,MAJ
-5.685271732509136,-3.3871216604654064,MAJ
4.314728267490864,9.946211672867925,MAJ
-0.6852717325091362,3.2795450062012588,MAJ
9.314728267490864,-5.60934388268763,MAJ
-8.810271732509136,7.723989450645701,MAJ
1.1897282674908638,1.0573227839790356,MAJ
-3.810271732509136,-8.572306845650592,MAJ
6.189728267490864,4.76102648768274,MAJ
-6.310271732509136,-1.905640178983925,MAJ
3.689728267490864,-4.127862401206147,MAJ
-1.3102717325091362,9.205470932127183,MAJ
8.689728267490864,2.538804265460517,MAJ
-7.560271732509136,-6.350084623428369,MAJ
2.439728267490864,6.983248709904959,MAJ
-2.560271732509136,0.316582043238296,MAJ
7.439728267490864,-9.559961166638246,MAJ
4.939728267490864,-2.8932944999715793,MAJ
9.939728267490864,8.21781661113953,MAJ
-9.943084232509136,1.551149944472865,MAJ
0.0569157674908638,-7.3377389444160235,MAJ
-4.943084232509136,5.995594388917307,MAJ
5.056915767490864,-0.6710722777493572,MAJ
-7.443084232509136,-8.078479685156765,MAJ
2.556915767490864,5.254853648176567,MAJ
-2.443084232509136,-1.4118130184900979,MAJ
7.556915767490864,-3.63403524071232,MAJ
-8.693084232509136,9.69929809262101,MAJ
1.3069157674908638,3.032631425954344,MAJ
-3.693084232509136,-5.856257462934542,MAJ
6.306915767490864,7.477075870398786,MAJ
-6.193084232509136,0.8104092037321209,MAJ
3.806915767490864,-8.819220425897505,MAJ
-1.1930842325091362,4.514112907435828,MAJ
8.806915767490864,-2.1525537592308384,MAJ
-9.318084232509136,-4.374775981453061,MAJ
0.6819157674908638,8.95855735188027,MAJ
5.681915767490864,-6.596998203675284,MAJ
-6.818084232509136,6.7363351296580465,MAJ
3.181915767490864,0.0696684629913813,MAJ
-1.8180842325091362,-9.88917927363413,MAJ
8.181915767490864,3.4441540596992004,MAJ
-8.068084232509136,-3.2225126069674648,MAJ
1.9319157674908638,-5.444734829189686,MAJ
-3.068084232509136,7.888598504143644,MAJ
6.931915767490864,1.2219318374769794,MAJ
-5.568084232509136,-7.666957051411909,MAJ
-0.5680842325091362,-1.0002903847452427,MAJ
9.431915767490864,-8.40769779215265,MAJ
-9.630584232509136,4.925635541180682,MAJ
0.3694157674908638,-1.7410311254859834,MAJ
-4.630584232509136,-3.9632533477082053,MAJ
5.369415767490864,9.370079985625125,MAJ
-7.130584232509136,2.703413318958461,MAJ
2.869415767490864,-6.185475569930428,MAJ
-2.130584232509136,7.147857763402903,MAJ
7.869415767490864,0.4811910967362376,MAJ
-8.380584232509136,-9.14843853289339,MAJ
1.6194157674908638,4.184894800439942,MAJ
-3.380584232509136,-2.4817718662267243,MAJ
6.619415767490864,-4.703994088448946,MAJ
-5.880584232509136,8.629339244884385,MAJ
4.119415767490864,1.962672578217719,MAJ
-0.8805842325091362,-6.926216310671167,MAJ
9.119415767490864,6.407117022662161,MAJ
-9.005584232509136,-0.259549644004502,MAJ
0.9944157674908638,-9.395352113140303,MAJ
-4.005584232509136,3.9379812201930275,MAJ
5.994415767490864,-2.7286854464736376,MAJ
-6.505584232509136,-4.9509076686958595,MAJ
3.494415767490864,8.382425664637472,MAJ
-1.5055842325091362,1.7157589979708066,MAJ
8.494415767490864,-7.173129890918082,MAJ
-7.755584232509136,6.1602034424152485,MAJ
2.244415767490864,-0.5064632242514155,MAJ
-2.755584232509136,-7.913870631658822,MAJ
7.244415767490864,5.419462701674509,MAJ
-5.255584232509136,-1.2472039649921562,MAJ
4.744415767490864,-3.4694261872143786,MAJ
-0.2555842325091362,9.863907146118953,MAJ
9.744415767490864,3.197240479452288,MAJ
-9.786834232509136,-5.691648409436601,MAJ
0.2131657674908638,7.6416849238967295,MAJ
-4.786834232509136,0.9750182572300647,MAJ
5.213165767490864,-8.654611372399563,MAJ
-7.286834232509136,4.678721960933769,MAJ
2.713165767490864,-1.987944705732897,MAJ
-2.286834232509136,-4.210166927955119,MAJ
7.713165767490864,9.12316640537821,MAJ
-8.536834232509136,2.456499738711546,MAJ
1.4631657674908638,-6.43238915017734,MAJ
-3.536834232509136,6.900944183155988,MAJ
6.463165767490864,0.23427751648932515,MAJ
-6.036834232509136,-9.642265693387218,MAJ
-1.0368342325091362,-2.975599026720551,MAJ
8.963165767490864,-5.197821248942773,MAJ
-9.161834232509136,8.135512084390559,MAJ
0.8381657674908638,1.468845417723894,MAJ
-4.161834232509136,-7.420043471164995,MAJ
-6.661834232509136,-0.7533768044983291,MAJ
3.338165767490864,-8.160784211905735,MAJ
-1.6618342325091362,5.172549121427597,MAJ
8.338165767490864,-1.4941175452390698,MAJ
-7.911834232509136,-3.716339767461292,MAJ
2.088165767490864,9.616993565872038,MAJ
-2.911834232509136,2.9503268992053733,MAJ
7.088165767490864,-5.938561989683513,MAJ
-5.411834232509136,7.394771343649815,MAJ
4.588165767490864,0.7281046769831501,MAJ
-0.4118342325091362,-8.901524952646477,MAJ
9.588165767490864,4.4318083806868565,MAJ
-9.474334232509136,-2.2348582859798105,MAJ
-4.474334232509136,8.8762528251313,MAJ
5.525665767490864,2.2095861584646337,MAJ
-6.974334232509136,-6.679302730424254,MAJ
3.025665767490864,6.654030602909076,MAJ
-1.9743342325091362,-0.012636063757588412,MAJ
8.025665767490864,-9.980628747799654,MAJ
-8.224334232509136,3.352704585533679,MAJ
1.7756657674908638,-3.3139620811329884,MAJ
-3.224334232509136,-5.536184303355211,MAJ
6.775665767490864,7.797149029978123,MAJ
-5.724334232509136,1.130482363311458,MAJ
4.275665767490864,-7.758406525577433,MAJ
-0.7243342325091362,5.5749268077559,MAJ
9.275665767490864,-1.0917398589107663,MAJ
-8.849334232509136,-8.499147266318174,MAJ
1.1506657674908638,4.83418606701516,MAJ
-3.849334232509136,-1.832480599651507,MAJ
6.150665767490864,-4.054702821873729,MAJ
-6.349334232509136,9.278630511459605,MAJ
3.650665767490864,2.6119638447929394,MAJ
-1.3493342325091362,-6.276925044095951,MAJ
8.650665767490864,7.056408289237382,MAJ
-7.599334232509136,0.3897416225707162,MAJ
2.400665767490864,-9.239888007058914,MAJ
-2.599334232509136,4.093445326274421,MAJ
7.400665767490864,-2.573221340392248,MAJ
-5.099334232509136,-4.795443562614469,MAJ
4.900665767490864,8.537889770718863,MAJ
-0.0993342325091362,1.8712231040521976,MAJ
9.900665767490864,-7.017665784836692,MAJ
-9.864959232509136,6.31566754849664,MAJ
0.1350407674908638,-0.3509991181700256,MAJ
-4.864959232509136,-9.486801587305827,MAJ
-7.364959232509136,-2.8201349206391613,MAJ
2.635040767490864,-5.042357142861383,MAJ
-2.364959232509136,8.29097619047195,MAJ
7.635040767490864,1.6243095238052851,MAJ
-8.614959232509136,-7.2645793650836055,MAJ
1.3850407674908638,6.068753968249727,MAJ
-3.614959232509136,-0.5979126984169392,MAJ
6.385040767490864,-8.005320105824346,MAJ
-6.114959232509136,5.328013227508988,MAJ
3.885040767490864,-1.3386534391576799,MAJ
-1.1149592325091362,-3.560875661379902,MAJ
8.885040767490864,9.772457671953433,MAJ
-9.239959232509136,3.1057910052867665,MAJ
-4.239959232509136,7.5502354497312085,MAJ
5.760040767490864,0.8835687830645433,MAJ
-6.739959232509136,-8.746060846565086,MAJ
3.260040767490864,4.5872724867682475,MAJ
-1.7399592325091362,-2.0793941798984203,MAJ
8.260040767490864,-4.301616402120643,MAJ
-7.989959232509136,9.03171693121269,MAJ
2.010040767490864,2.3650502645460247,MAJ
-2.989959232509136,-6.523838624342865,MAJ
7.010040767490864,6.809494708990467,MAJ
-5.489959232509136,0.14282804232380375,MAJ
4.510040767490864,-9.733715167552742,MAJ
-0.4899592325091362,3.5996181657805915,MAJ
9.510040767490864,-3.0670485008860746,MAJ
-9.552459232509136,-5.289270723108297,MAJ
0.4475407674908638,8.044062610225037,MAJ
-4.552459232509136,1.3773959435583727,MAJ
5.447540767490864,-7.511492945330519,MAJ
-7.052459232509136,5.821840388002815,MAJ
2.947540767490864,-0.8448262786638527,MAJ
-2.052459232509136,-8.25223368607126,MAJ
7.947540767490864,5.081099647262075,MAJ
-8.302459232509136,-1.5855670194045934,MAJ
1.6975407674908638,-3.8077892416268155,MAJ
-3.302459232509136,9.525544091706518,MAJ
6.697540767490864,2.858877425039852,MAJ
-5.802459232509136,-6.030011463849037,MAJ
4.197540767490864,7.303321869484294,MAJ
-0.8024592325091362,0.6366552028176287,MAJ
9.197540767490864,-8.992974426812001,MAJ
-8.927459232509136,4.3403589065213355,MAJ
1.0725407674908638,-2.326307760145334,MAJ
-3.927459232509136,-4.5485299823675565,MAJ
6.072540767490864,8.784803350965777,MAJ
-6.427459232509136,2.1181366842991123,MAJ
3.572540767490864,-6.770752204589778,MAJ
-1.4274592325091362,6.562581128743554,MAJ
8.572540767490864,-0.10408553792311204,MAJ
-7.677459232509136,-9.816019694301714,MAJ
2.322540767490864,3.5173136390316206,MAJ
-2.677459232509136,-3.149353027635046,MAJ
7.322540767490864,-5.371575249857267,MAJ
-5.177459232509136,7.961758083476065,MAJ
4.822540767490864,1.2950914168093997,MAJ
-0.1774592325091362,-7.59379747207949,MAJ
9.822540767490864,5.739535861253842,MAJ
-9.708709232509136,-0.9271308054128236,MAJ
0.2912907674908638,-8.334538212820231,MAJ
-4.708709232509136,4.998795120513102,MAJ
5.291290767490864,-1.6678715461535643,MAJ
-7.208709232509136,-3.8900937683757864,MAJ
2.791290767490864,9.443239564957546,MAJ
-2.208709232509136,2.776572898290881,MAJ
7.791290767490864,-6.11231599059801,MAJ
-8.458709232509136,7.221017342735323,MAJ
1.5412907674908638,0.5543506760686578,MAJ
-3.458709232509136,-9.075278953560971,MAJ
6.541290767490864,4.2580543797723625,MAJ
-5.958709232509136,-2.408612286894305,MAJ
4.041290767490864,-4.630834509116527,MAJ
-0.9587092325091362,8.702498824216804,MAJ
9.041290767490864,2.0358321575501392,MAJ
-9.083709232509136,-6.853056731338749,MAJ
0.9162907674908638,6.480276601994581,MAJ
-4.083709232509136,-0.18639006467208286,MAJ
5.916290767490864,-9.322192533807886,MAJ
-6.583709232509136,4.011140799525448,MAJ
3.416290767490864,-2.6555258671412183,MAJ
8.416290767490864,8.455585243969892,MAJ
-7.833709232509136,1.7889185773032268,MAJ
2.166290767490864,-7.099970311585664,MAJ
-2.833709232509136,6.233363021747669,MAJ
7.166290767490864,-0.4333036449189964,MAJ
-5.333709232509136,-7.840711052326403,MAJ
-0.3337092325091362,-1.1740443856597371,MAJ
9.666290767490864,-3.396266607881959,MAJ
-9.396209232509136,9.937066725451373,MAJ
0.6037907674908638,3.270400058784708,MAJ
-4.396209232509136,-5.618488830104182,MAJ
5.603790767490864,7.71484450322915,MAJ
-6.896209232509136,1.048177836562485,MAJ
3.103790767490864,-8.581451793067144,MAJ
-1.8962092325091362,4.75188154026619,MAJ
8.103790767490864,-1.9147851264004778,MAJ
-8.146209232509136,-4.1370073486227,MAJ
-1.1698117386549711,7.125630349520424,MIN
8.830188261345029,0.4589636828537591,MIN
-9.294811738654971,-9.17066594677587,MIN
0.7051882613450289,4.162667386557464,MIN
-4.294811738654971,-2.5039992801092046,MIN
5.705188261345029,-4.726221502331427,MIN
-6.794811738654971,8.607111831001905,MIN
-8.044811738654971,-0.2817770578869827,MIN
1.9551882613450289,-9.417579527022784,MIN
6.955188261345029,-2.7509128603561184,MIN
-5.544811738654971,-4.973135082578341,MIN
-5.308103253529341,-5.379953798263033,MIN
-0.5448117386549711,1.693531584088328,MIN
-0.1168524201618446,1.9951380964661858,MIN
9.455188261345029,-7.19535730480056,MIN
9.855602498964366,-7.125336415301774,MIN
-9.607311738654971,6.13797602853277,MIN
-9.855977367622954,6.5347685789372125,MIN
0.3926882613450289,-0.5286906381338963,MIN
0.1945795941033582,-0.5255869691731975,MIN
-4.607311738654971,-7.936098045541302,MIN
-4.927278165434005,-8.324137804990999,MIN
-7.107311738654971,-1.269431378874637,MIN
-6.6126815148712,-1.379447591897949,MIN
-2.107311738654971,9.841679732236475,MIN
-1.8861079903898539,9.789992110856742,MIN
-8.357311738654971,-5.7138758233190785,MIN
-8.640783355385203,-5.576465107903828,MIN
1.6426882613450289,7.619457510014252,MIN
1.316448357551879,7.2686499916780445,MIN
6.642688261345029,-8.676838786282042,MIN
6.289330522109303,-8.013739760690548,MIN
4.142688261345029,-2.010172119615378,MIN
3.6362888224174132,-1.7610802652422461,MIN
9.142688261345029,9.100938991495733,MIN
9.081443672976343,9.664452487757053,MIN
-8.982311738654971,2.4342723248290676,MIN
-8.739956219176792,2.444300032718127,MIN
-3.982311738654971,6.87871676927351,MIN
-4.089730628526686,7.417112559368272,MIN
